filetag	runNo	nlexCs	lexCstartW	pChangeIndexation	inputSet	likelihood	SSE	w_ku	w_fi	w_ku_pl	w_fi_pl	predicted_p_fi_wug	experiment_p_fi
2_2_001_4pt7___4	4	2	2	0.01	typeTokenInput_4pt7	-0.0516979504022931	0.000570915395950922	4.78999999999994	0.07	3.04999999999998	1.97	0.00301841632470866	0.03
2_2_005_4pt7___3	3	2	2	0.05	typeTokenInput_4pt7	-0.0182606708883805	0.000324237054851822	3.43999999999997	0.08	6.05999999999991	6.8899999999999	0.0737816466024661	0.03
2_10_05_4pt7___19	19	2	10	0.5	typeTokenInput_4pt7	-0.000679945753357627	3.93E-08	0.32	0.01	0	0	0.423114738867954	0.03
2_10_01_4pt7___22	22	2	10	0.1	typeTokenInput_4pt7	-0.00142738974813015	1.73E-07	1.15	0.04	9.74000000000001	10.89	0.509998666879959	0.03
2_10_099_4pt7___19	19	2	10	0.99	typeTokenInput_4pt7	-0.000890832715602958	7.03E-08	0.02	0.01	9.99	9.98	0.49500016666	0.03
2_10_001_4pt7___26	26	2	10	0.01	typeTokenInput_4pt7	-0.012291044707885	3.15E-05	1.08	1.43	7.96000000000004	0	0.000495226487689166	0.03
2_10_005_4pt7___23	23	2	10	0.05	typeTokenInput_4pt7	-0.0113160397819027	0.000191732220297858	3.98999999999996	0.01	11.72	11.07	0.00966052302740842	0.03
2_10_025_4pt7___20	20	2	10	0.25	typeTokenInput_4pt7	-0.000303238305494847	5.72E-08	0.790000000000001	0	10.46	9.39000000000001	0.134703051952031	0.03
2_2_099_4pt7___3	3	2	2	0.99	typeTokenInput_4pt7	-0.000104597332120482	2.06E-09	0.13	0.06	11.8799999999998	11.2199999999998	0.325194727417689	0.03
2_10_075_4pt7___22	22	2	10	0.75	typeTokenInput_4pt7	-0.00087473379253412	6.61E-08	0.07	0.01	0	0	0.48500449838059	0.03
2_2_001_4pt7___5	5	2	2	0.01	typeTokenInput_4pt7	-0.0479766970736087	0.000548898929021968	2.89999999999998	0.11	3.12999999999998	0.449999999999998	0.00419357205251278	0.03
2_2_005_4pt7___4	4	2	2	0.05	typeTokenInput_4pt7	-0.0366603734132048	0.000170385866195515	2.41999999999999	0.09	4.96999999999994	6.7399999999999	0.363547459718427	0.03
2_10_05_4pt7___20	20	2	10	0.5	typeTokenInput_4pt7	-0.00082713518148323	5.79E-08	0.19	0	0	0	0.452642381856911	0.03
2_10_01_4pt7___23	23	2	10	0.1	typeTokenInput_4pt7	-0.000324982769826281	1.63E-07	1.09	0.11	11.09	8.33000000000004	0.0232029381456454	0.03
2_10_099_4pt7___20	20	2	10	0.99	typeTokenInput_4pt7	-0.000954975169688973	7.86E-08	0.01	0.01	10	9.99	0.497500020833125	0.03
2_10_001_4pt7___27	27	2	10	0.01	typeTokenInput_4pt7	-0.0240088382887461	9.83E-05	2.66999999999999	0.11	11.68	7.65000000000005	0.00137215456840809	0.03
2_10_005_4pt7___24	24	2	10	0.05	typeTokenInput_4pt7	-0.000434183939314597	1.98E-08	1.33	0.09	0	0	0.224435985730926	0.03
2_10_025_4pt7___21	21	2	10	0.25	typeTokenInput_4pt7	-0.000322765784496721	3.29E-08	0.45	0.01	10.54	9.44000000000001	0.17653527477912	0.03
2_2_099_4pt7___4	4	2	2	0.99	typeTokenInput_4pt7	-0.000983044622024504	1.24E-07	0.22	0.01	2.04	2.02	0.442752145401444	0.03
2_10_075_4pt7___23	23	2	10	0.75	typeTokenInput_4pt7	-0.000662328290756672	3.96E-08	0.08	0.02	10.02	9.92	0.460085115444435	0.03
2_2_001_4pt7___6	6	2	2	0.01	typeTokenInput_4pt7	-0.074478504482146	0.00137849435237359	3.03999999999998	0.44	3.06999999999998	1.11	0.0103537375310922	0.03
2_2_005_4pt7___5	5	2	2	0.05	typeTokenInput_4pt7	-0.0205039013595272	0.000252172798026301	2.79999999999998	0.52	3.27999999999997	1.85	0.0238926894105838	0.03
2_10_05_4pt7___21	21	2	10	0.5	typeTokenInput_4pt7	-0.000631178180272612	3.50E-08	0.09	0.02	10.31	9.81	0.36123682485116	0.03
2_10_01_4pt7___24	24	2	10	0.1	typeTokenInput_4pt7	-0.000547791347937972	2.58E-08	0.34	0.18	9.30000000000002	8.12000000000004	0.20751005855964	0.03
2_10_099_4pt7___21	21	2	10	0.99	typeTokenInput_4pt7	-0.0009604189760554	7.88E-08	0.01	0.01	10.01	9.99	0.49500016666	0.03
2_10_001_4pt7___28	28	2	10	0.01	typeTokenInput_4pt7	-0.0215806977859791	0.000700632559118678	0.54	1.65	9.97	0	0.000141934915782934	0.03
2_10_005_4pt7___25	25	2	10	0.05	typeTokenInput_4pt7	-0.0057542444917003	5.50E-05	2.13	0.2	11.25	7.93000000000004	0.00522012569355877	0.03
2_10_025_4pt7___22	22	2	10	0.25	typeTokenInput_4pt7	-0.000701635843123814	4.17E-08	0.54	0.08	9.79	9.62000000000001	0.347510537807256	0.03
2_10_075_4pt7___24	24	2	10	0.75	typeTokenInput_4pt7	-0.000863452546653576	6.32E-08	0.1	0	9.99	9.91	0.455121107626421	0.03
2_2_099_4pt7___5	5	2	2	0.99	typeTokenInput_4pt7	-0.000332628021404484	1.29E-07	0.2	0.03	11.0899999999998	9.76999999999983	0.183921727419508	0.03
2_2_001_4pt7___7	7	2	2	0.01	typeTokenInput_4pt7	-0.0517962067778345	0.000655007234070354	2.38999999999999	0.02	3.41999999999997	0.0699999999999984	0.00326898956163873	0.03
2_2_005_4pt7___6	6	2	2	0.05	typeTokenInput_4pt7	-0.0143630978687887	9.30E-05	2.16	0.23	6.35999999999991	6.6499999999999	0.162465062580696	0.03
2_10_05_4pt7___22	22	2	10	0.5	typeTokenInput_4pt7	-0.000520555072017414	2.46E-08	0.19	0.04	10.33	9.82	0.340739611548617	0.03
2_10_01_4pt7___25	25	2	10	0.1	typeTokenInput_4pt7	-0.00108563620383439	1.05E-07	0.73	0.16	0	0	0.361236824851158	0.03
2_10_099_4pt7___22	22	2	10	0.99	typeTokenInput_4pt7	-0.000931329703038417	7.60E-08	0	0.01	9.99	10	0.50499983334	0.03
2_10_001_4pt7___29	29	2	10	0.01	typeTokenInput_4pt7	-0.0212204347288572	0.000113037207427783	2.61999999999999	0.22	11.66	7.59000000000005	0.00154682934510143	0.03
