filetag	runNo	nlexCs	lexCstartW	pChangeIndexation	inputSet	likelihood	SSE	w_ku	w_fi	w_ku_pl	w_fi_pl	predicted_p_fi_wug	experiment_p_fi
12_2_099_50___66	66	12	2	0.99	typeTokenInput_50	-0.024514924496864734	7.632664372671004e-05	0.4900000000000002	0.34000000000000014	4.719999999999942	3.509999999999968	0.795759697715904	0.5
12_1_05_50___70	70	12	1	0.5	typeTokenInput_50	-0.058588112175474105	0.0007112104379156634	0.23000000000000004	1.0000000000000007	5.919999999999916	6.829999999999897	0.15709546888545525	0.5
2_1_05_50___82	82	2	1	0.5	typeTokenInput_50	-0.06465911722443159	0.0035055968314652466	1.5700000000000012	0.01	5.139999999999933	7.349999999999886	0.34298953732651216	0.5
2_1_099_50___97	97	2	1	0.99	typeTokenInput_50	-0.022432965627508156	4.953252171405477e-05	1.1900000000000008	0.12999999999999998	6.879999999999896	7.349999999999886	0.6433651456944044	0.5
24_1_05_50___84	84	24	1	0.5	typeTokenInput_50	-0.04817371781626311	0.0006998001244992981	0.5400000000000003	0.21000000000000005	3.9999999999999574	4.099999999999955	0.5572478545985562	0.5
12_1_099_50___71	71	12	1	0.99	typeTokenInput_50	-0.029167013888862833	0.00020854248135561862	0.18	1.410000000000001	7.729999999999878	6.569999999999903	0.48250714233360376	0.5
24_1_001_50___81	81	24	1	0.01	typeTokenInput_50	-0.04767068077445865	0.0004363324543646855	0.09	0.6600000000000004	4.549999999999946	2.9199999999999804	0.7426905453026791	0.5
12_2_099_50___67	67	12	2	0.99	typeTokenInput_50	-0.023240155700015606	0.0001396667833841706	0.6400000000000003	0.23000000000000004	7.119999999999891	7.489999999999883	0.5099986668799674	0.5
12_1_01_50___72	72	12	1	0.1	typeTokenInput_50	-0.03355961463541216	0.00023054238287567697	0.9800000000000006	0.01	5.469999999999926	6.939999999999895	0.37754066879815296	0.5
2_2_05_50___63	63	2	2	0.5	typeTokenInput_50	-0.059279923732742455	0.0015095655026721923	0.02999999999999997	0.9700000000000006	3.0499999999999776	3.639999999999965	0.17799368578624825	0.5
